month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,Full Address,Latitude,Longitude,nearest_bus_stop_distance,nearest_mrt_distance,nearest_mall_distance,nearest_school_distance,bus_stop_count,mrt_count,mall_count,school_count
2021-11,TAMPINES,4 ROOM,141,TAMPINES ST 12,10 TO 12,107,Model A,1984,61 years 11 months,550000,141 TAMPINES ST 12,1.348249,103.9449207,30.87441151300491,746.1566188837766,468.62958123327167,178.6428275497684,8,1,2,3
2021-11,TAMPINES,4 ROOM,879A,TAMPINES AVE 8,04 TO 06,93,Model A,2017,94 years 07 months,555000,879A TAMPINES AVE 8,1.3518848,103.9291007,68.1874470490451,,,211.94909753831703,18,0,0,2
2021-11,TAMPINES,5 ROOM,871A,TAMPINES ST 84,01 TO 03,121,Improved,1989,66 years 06 months,555000,871A TAMPINES ST 84,1.3545684,103.9318848,47.56118866449863,,,252.56539669376716,19,0,0,3
2021-11,TAMPINES,5 ROOM,150,SIMEI ST 1,01 TO 03,122,Improved,1987,65 years 01 month,556500,150 SIMEI ST 1,1.3461967,103.9571053,98.52251026378381,,486.67704966205736,,15,0,1,0
2021-11,TAMPINES,5 ROOM,491G,TAMPINES ST 45,10 TO 12,120,Improved,1993,70 years 08 months,558000,491G TAMPINES ST 45,1.3636112,103.9543332,203.95779436764147,,,329.6327008988549,8,0,0,2
2021-11,TAMPINES,5 ROOM,496D,TAMPINES AVE 9,10 TO 12,126,Improved,1993,70 years 09 months,560000,496D TAMPINES AVE 9,1.3614982,103.9501211,143.16309556876016,,,156.5792372494616,8,0,0,3
2021-11,TAMPINES,4 ROOM,523C,TAMPINES CTRL 7,04 TO 06,93,Model A,2015,92 years 10 months,560000,523C TAMPINES CTRL 7,1.3598867,103.93887,81.24405613135937,,,415.439031821662,20,0,0,1
2021-11,TAMPINES,5 ROOM,322,TAMPINES ST 33,10 TO 12,127,Improved,1995,73 years,560000,322 TAMPINES ST 33,1.350876,103.9581271,150.28731881679246,,,449.6655799471268,14,0,0,2
2021-11,TAMPINES,5 ROOM,491F,TAMPINES ST 45,04 TO 06,124,Improved,1993,70 years 09 months,560000,491F TAMPINES ST 45,1.3629625,103.9549554,114.22667386654092,,,235.08296762263382,11,0,0,2
2021-11,TAMPINES,5 ROOM,338,TAMPINES ST 33,04 TO 06,137,Model A,1995,73 years 01 month,562000,338 TAMPINES ST 33,1.3519184,103.9596468,44.224467419297234,,,280.01884682340506,13,0,0,3
2021-11,TAMPINES,5 ROOM,382,TAMPINES ST 32,04 TO 06,126,Improved,1993,70 years 11 months,566888,382 TAMPINES ST 32,1.3540983,103.9587521,105.38079208292011,467.85995769479496,,298.8289743446092,21,1,0,3
2021-11,TAMPINES,4 ROOM,871C,TAMPINES ST 86,10 TO 12,94,Model A,2017,94 years 03 months,568000,871C TAMPINES ST 86,1.356709,103.9313853,42.83039757292122,,,465.2487435896296,14,0,0,2
2021-11,TAMPINES,5 ROOM,136,SIMEI ST 1,04 TO 06,122,Improved,1988,65 years 11 months,570000,136 SIMEI ST 1,1.3479361,103.9563398,168.93489709954306,,,552.6670846264203,10,0,0,1
2021-11,TAMPINES,5 ROOM,126,TAMPINES ST 11,07 TO 09,132,Model A,1985,63 years,570000,126 TAMPINES ST 11,1.3457861,103.9503216,83.98609381218351,444.6285877541099,437.08410161928106,169.83385343570856,9,1,2,3
2021-11,TAMPINES,5 ROOM,840,TAMPINES ST 82,07 TO 09,122,Improved,1986,63 years 03 months,570000,840 TAMPINES ST 82,1.3511422,103.9356169,87.54495963569914,,,219.79395287443018,16,0,0,4
2021-11,TAMPINES,5 ROOM,715,TAMPINES ST 71,04 TO 06,120,Improved,1997,74 years 07 months,570000,715 TAMPINES ST 71,1.359557,103.9370318,135.8558041874069,,,227.1064920066184,22,0,0,1
2021-11,TAMPINES,5 ROOM,127,TAMPINES ST 11,04 TO 06,134,Model A,1985,63 years,572000,127 TAMPINES ST 11,1.3454316,103.9506476,136.79541563858797,391.6648710583975,385.32434012126976,219.00759371847175,11,1,2,2
2021-11,TAMPINES,5 ROOM,491A,TAMPINES AVE 9,07 TO 09,126,Improved,1993,70 years 09 months,575000,491A TAMPINES AVE 9,1.3625647,103.9537829,93.06566785909446,,,279.26962106627013,12,0,0,2
2021-11,TAMPINES,4 ROOM,871C,TAMPINES ST 86,07 TO 09,94,Model A,2017,94 years 04 months,575000,871C TAMPINES ST 86,1.356709,103.9313853,42.83039757292122,,,465.2487435896296,14,0,0,2
2021-11,TAMPINES,4 ROOM,161,TAMPINES ST 12,10 TO 12,113,Model A,1984,61 years 11 months,575000,161 TAMPINES ST 12,1.3500008,103.9459783,237.57121319471915,604.4129080328868,308.57899951130133,209.22291427785672,13,1,3,6
2021-11,TAMPINES,5 ROOM,491G,TAMPINES ST 45,07 TO 09,125,Improved,1993,70 years 09 months,575000,491G TAMPINES ST 45,1.3636112,103.9543332,203.95779436764147,,,329.6327008988549,8,0,0,2
2021-11,TAMPINES,4 ROOM,879A,TAMPINES AVE 8,07 TO 09,93,Model A,2017,94 years 08 months,578000,879A TAMPINES AVE 8,1.3518848,103.9291007,68.1874470490451,,,211.94909753831703,18,0,0,2
2021-11,TAMPINES,5 ROOM,114,SIMEI ST 1,07 TO 09,122,Improved,1988,65 years 02 months,578888,114 SIMEI ST 1,1.3438491,103.9504375,202.97473075275093,334.5482901240065,310.05690302658905,324.0034395042345,11,1,2,4
2021-11,TAMPINES,5 ROOM,126,SIMEI ST 1,07 TO 09,122,Improved,1988,65 years 05 months,580000,126 SIMEI ST 1,1.3470471,103.9542535,132.73515363667906,437.86509770073,389.87678885498036,366.6772265224812,15,1,2,3
2021-11,TAMPINES,5 ROOM,230,TAMPINES ST 24,01 TO 03,121,Improved,1985,62 years 05 months,580000,230 TAMPINES ST 24,1.3559324,103.9527466,85.59000088181676,249.08564073262843,,408.80271710238856,19,1,0,5
2021-11,TAMPINES,5 ROOM,354,TAMPINES ST 33,07 TO 09,132,Model A,1996,73 years 10 months,580000,354 TAMPINES ST 33,1.3548614,103.9624989,190.43727871479555,,,223.77651771740994,14,0,0,3
2021-11,TAMPINES,5 ROOM,385,TAMPINES ST 32,07 TO 09,126,Improved,1993,70 years 11 months,581000,385 TAMPINES ST 32,1.35496,103.958521,165.51285822709065,409.2835181842866,,278.83805646829444,23,1,0,3
2021-11,TAMPINES,5 ROOM,321,TAMPINES ST 33,04 TO 06,127,Improved,1995,73 years,585000,321 TAMPINES ST 33,1.3506989,103.9575157,206.98548894234096,,,437.5238330933322,13,0,0,2
2021-11,TAMPINES,5 ROOM,338,TAMPINES ST 33,07 TO 09,135,Model A,1995,73 years 02 months,585000,338 TAMPINES ST 33,1.3519184,103.9596468,44.224467419297234,,,280.01884682340506,13,0,0,3
2021-11,TAMPINES,5 ROOM,498L,TAMPINES ST 45,07 TO 09,124,Premium Apartment,1997,74 years 06 months,585000,498L TAMPINES ST 45,1.3624093,103.9571975,61.06267106034047,,,225.1985513736406,12,0,0,3
2021-11,TAMPINES,5 ROOM,862,TAMPINES ST 83,04 TO 06,127,Improved,1988,65 years 06 months,585000,862 TAMPINES ST 83,1.3546849,103.9365029,111.58731514035915,,,350.7079455895124,15,0,0,3
2021-11,TAMPINES,4 ROOM,871B,TAMPINES ST 86,10 TO 12,94,Model A,2017,94 years 04 months,585000,871B TAMPINES ST 86,1.3565115,103.9319568,61.07463558797724,,,413.7199107481447,18,0,0,2
2021-11,TAMPINES,4 ROOM,242,SIMEI ST 5,07 TO 09,105,Model A,1997,74 years 03 months,585000,242 SIMEI ST 5,1.3431589,103.9541881,131.49367149668774,90.99163421474934,82.11461847205224,343.46660234452196,20,1,2,2
2021-11,TAMPINES,5 ROOM,498A,TAMPINES ST 45,07 TO 09,124,Premium Apartment,1997,74 years 09 months,588000,498A TAMPINES ST 45,1.3615406,103.9580574,64.4921919475083,,,264.3747171805651,14,0,0,3
2021-11,TAMPINES,5 ROOM,150,SIMEI ST 1,07 TO 09,122,Improved,1987,65 years 02 months,590000,150 SIMEI ST 1,1.3461967,103.9571053,98.52251026378381,,486.67704966205736,,15,0,1,0
2021-11,TAMPINES,5 ROOM,307,TAMPINES ST 32,10 TO 12,125,Improved,1993,70 years 08 months,598000,307 TAMPINES ST 32,1.3529751,103.9563536,79.12270053444824,365.0711042051429,,158.60719409557603,18,1,0,1
2021-11,TAMPINES,4 ROOM,870A,TAMPINES ST 86,10 TO 12,94,Model A,2017,94 years 03 months,598000,870A TAMPINES ST 86,1.356087,103.9317522,98.9936723121503,,,385.40626811673104,16,0,0,2
2021-11,TAMPINES,5 ROOM,496F,TAMPINES AVE 9,10 TO 12,123,Improved,1993,70 years 09 months,598000,496F TAMPINES AVE 9,1.3604005,103.9500341,31.953370573017942,,,109.57913954608708,11,0,0,3
2021-11,TAMPINES,5 ROOM,141,SIMEI ST 2,07 TO 09,122,Improved,1989,66 years 02 months,600000,141 SIMEI ST 2,1.3458514,103.9550698,52.74060023970621,349.95662237137543,300.1102913666675,517.3801688268661,17,1,2,1
2021-11,TAMPINES,4 ROOM,879B,TAMPINES AVE 8,10 TO 12,93,Model A,2017,94 years 07 months,600000,879B TAMPINES AVE 8,1.351589,103.9288044,27.78270449913834,,,210.74676496071916,18,0,0,2
2021-11,TAMPINES,4 ROOM,519A,TAMPINES CTRL 8,01 TO 03,83,DBSS,2014,91 years 08 months,605000,519A TAMPINES CTRL 8,1.3572759,103.9403816,27.23384464173603,434.05245865834166,,542.6524701471221,17,1,0,1
2021-11,TAMPINES,4 ROOM,524A,TAMPINES CTRL 7,10 TO 12,93,Model A,2015,92 years 10 months,606000,524A TAMPINES CTRL 7,1.3583509,103.9389089,89.05673014130487,,,371.6524479784391,18,0,0,1
2021-11,TAMPINES,4 ROOM,878A,TAMPINES AVE 8,13 TO 15,93,Model A,2017,94 years 07 months,608000,878A TAMPINES AVE 8,1.3516637,103.929646,94.12806356120899,,,159.5246826211832,20,0,0,2
2021-11,TAMPINES,5 ROOM,926,TAMPINES ST 91,04 TO 06,133,Model A,1983,61 years 02 months,608000,926 TAMPINES ST 91,1.3460143,103.9409852,146.2102752594008,265.7700721592683,,263.26538793583364,7,1,0,5
2021-11,TAMPINES,4 ROOM,890B,TAMPINES AVE 1,10 TO 12,93,Model A,2015,92 years 11 months,610000,890B TAMPINES AVE 1,1.3469056,103.9334092,79.6296964088057,,,479.039506498053,16,0,0,3
2021-11,TAMPINES,4 ROOM,519C,TAMPINES CTRL 8,01 TO 03,84,DBSS,2014,91 years 08 months,610000,519C TAMPINES CTRL 8,1.3562134,103.9399605,88.90444227738124,415.46517096299306,,531.2175152914261,20,1,0,1
2021-11,TAMPINES,5 ROOM,157,SIMEI RD,01 TO 03,122,Improved,1989,66 years 04 months,610000,157 SIMEI RD,1.3446216,103.9594175,183.2759726037124,396.563806840794,,,22,1,0,0
2021-11,TAMPINES,5 ROOM,703,TAMPINES ST 71,07 TO 09,119,Improved,1997,74 years 10 months,618000,703 TAMPINES ST 71,1.3568785,103.9377392,117.69101892207324,,,276.7726352961354,18,0,0,1
2021-11,TAMPINES,5 ROOM,106,TAMPINES ST 11,10 TO 12,133,Model A,1984,61 years 09 months,618888,106 TAMPINES ST 11,1.3475392,103.9476754,230.98322832433396,,,190.23959990097674,7,0,0,6
2021-11,TAMPINES,5 ROOM,160,TAMPINES ST 12,07 TO 09,121,Improved,1984,61 years 06 months,628000,160 TAMPINES ST 12,1.3507024,103.9451836,191.27455681572434,496.1698731652303,203.72600465477075,129.41167580843648,16,1,3,3
2021-11,TAMPINES,5 ROOM,731,TAMPINES ST 71,07 TO 09,124,Improved,1997,74 years 08 months,628888,731 TAMPINES ST 71,1.3570067,103.9340993,91.58759984946836,,,205.21355204695593,22,0,0,2
2021-11,TAMPINES,5 ROOM,518A,TAMPINES CTRL 7,01 TO 03,105,DBSS,2008,86 years 03 months,630000,518A TAMPINES CTRL 7,1.3563719,103.9383845,78.20859726037246,586.9598161258625,,367.12877898945527,13,1,0,1
2021-11,TAMPINES,5 ROOM,706,TAMPINES ST 71,13 TO 15,119,Improved,1997,74 years 09 months,630000,706 TAMPINES ST 71,1.3575039,103.9375597,66.061091957851,,,230.749170322943,21,0,0,1
2021-11,TAMPINES,5 ROOM,304,TAMPINES ST 32,07 TO 09,125,Improved,1993,70 years 09 months,630000,304 TAMPINES ST 32,1.352134,103.9564388,171.17635205330294,454.54900512010425,,251.85446683610886,16,1,0,1
2021-11,TAMPINES,5 ROOM,498H,TAMPINES ST 45,10 TO 12,124,Premium Apartment,1997,74 years 06 months,630000,498H TAMPINES ST 45,1.3629579,103.9575153,119.2340021775635,,,293.43624619187835,11,0,0,3
2021-11,TAMPINES,5 ROOM,143,TAMPINES ST 12,07 TO 09,133,Model A,1984,61 years 08 months,640000,143 TAMPINES ST 12,1.3480695,103.9435771,170.0689427417664,,488.89938258619435,180.38134443252977,7,0,2,3
2021-11,TAMPINES,4 ROOM,519A,TAMPINES CTRL 8,04 TO 06,83,DBSS,2014,91 years 08 months,660000,519A TAMPINES CTRL 8,1.3572759,103.9403816,27.23384464173603,434.05245865834166,,542.6524701471221,17,1,0,1
2021-11,TAMPINES,5 ROOM,165,TAMPINES ST 12,10 TO 12,133,Model A,1984,61 years 10 months,670000,165 TAMPINES ST 12,1.3492596,103.9458595,155.3203665153954,672.4640904118235,378.60793046360544,202.62691178590362,14,1,3,4
2021-11,TAMPINES,5 ROOM,871C,TAMPINES ST 86,04 TO 06,114,Improved,2017,94 years 04 months,685000,871C TAMPINES ST 86,1.356709,103.9313853,42.83039757292122,,,465.2487435896296,14,0,0,2
2021-11,TAMPINES,EXECUTIVE,332,TAMPINES ST 32,04 TO 06,147,Apartment,1996,73 years 03 months,690000,332 TAMPINES ST 32,1.3531679,103.9606887,84.73138611125694,,,144.46287420879025,13,0,0,4
2021-11,TAMPINES,EXECUTIVE,334,TAMPINES ST 32,01 TO 03,149,Apartment,1996,73 years 03 months,690000,334 TAMPINES ST 32,1.3523895,103.9610416,21.537342393761776,,,117.5120229277338,13,0,0,4
2021-11,TAMPINES,EXECUTIVE,313,TAMPINES ST 33,04 TO 06,145,Apartment,1993,70 years 09 months,690000,313 TAMPINES ST 33,1.352217,103.9568041,172.01528851886857,462.2938054887778,,252.65021669575432,17,1,0,1
2021-11,TAMPINES,EXECUTIVE,430,TAMPINES ST 41,01 TO 03,148,Maisonette,1986,63 years 05 months,700000,430 TAMPINES ST 41,1.3595526,103.9501482,44.80190088476559,,,164.6495927544974,13,0,0,4
2021-11,TAMPINES,5 ROOM,523A,TAMPINES CTRL 7,04 TO 06,113,Improved,2015,92 years 10 months,705000,523A TAMPINES CTRL 7,1.359371,103.9383786,85.2561677469721,,,341.2149060485514,22,0,0,1
2021-11,TAMPINES,5 ROOM,523D,TAMPINES CTRL 7,04 TO 06,113,Improved,2015,92 years 10 months,705000,523D TAMPINES CTRL 7,1.3593585,103.9389088,36.74125262949361,,,395.3665513308869,17,0,0,1
2021-11,TAMPINES,4 ROOM,519A,TAMPINES CTRL 8,10 TO 12,84,DBSS,2014,91 years 08 months,708888,519A TAMPINES CTRL 8,1.3572759,103.9403816,27.23384464173603,434.05245865834166,,542.6524701471221,17,1,0,1
2021-11,TAMPINES,5 ROOM,524A,TAMPINES CTRL 7,01 TO 03,113,Improved,2015,92 years 09 months,710000,524A TAMPINES CTRL 7,1.3583509,103.9389089,89.05673014130487,,,371.6524479784391,18,0,0,1
2021-11,TAMPINES,EXECUTIVE,329,TAMPINES ST 32,04 TO 06,147,Apartment,1995,73 years 02 months,710000,329 TAMPINES ST 32,1.3533555,103.9587286,102.6348090724854,507.4913057929405,,315.70874408835886,19,1,0,3
2021-11,TAMPINES,5 ROOM,842G,TAMPINES ST 82,04 TO 06,128,Improved,1995,72 years 10 months,710000,842G TAMPINES ST 82,1.3520767,103.9371117,104.61905298378305,,,257.85463087747314,19,0,0,4
2021-11,TAMPINES,EXECUTIVE,892A,TAMPINES AVE 8,04 TO 06,137,Apartment,1997,74 years 05 months,718000,892A TAMPINES AVE 8,1.3487767,103.9296945,38.1611098676502,,,184.88240174524236,16,0,0,1
2021-11,TAMPINES,EXECUTIVE,230D,TAMPINES ST 24,07 TO 09,152,Apartment,1993,70 years 09 months,725000,230D TAMPINES ST 24,1.3560991,103.9515781,66.6956060494863,379.32801128482816,,286.9387080307515,23,1,0,6
2021-11,TAMPINES,EXECUTIVE,333,TAMPINES ST 32,10 TO 12,147,Apartment,1996,73 years 03 months,730000,333 TAMPINES ST 32,1.3533572,103.9611297,40.81453818507084,,,104.88393784590842,13,0,0,4
2021-11,TAMPINES,EXECUTIVE,495E,TAMPINES ST 43,10 TO 12,147,Apartment,1994,71 years 03 months,735000,495E TAMPINES ST 43,1.3640425,103.9524244,211.01822732444302,,,500.46833845285687,7,0,0,4
2021-11,TAMPINES,5 ROOM,524A,TAMPINES CTRL 7,07 TO 09,113,Improved,2015,92 years 10 months,750000,524A TAMPINES CTRL 7,1.3583509,103.9389089,89.05673014130487,,,371.6524479784391,18,0,0,1
2021-11,TAMPINES,EXECUTIVE,874A,TAMPINES ST 84,07 TO 09,149,Maisonette,1989,66 years 04 months,750000,874A TAMPINES ST 84,1.3530901,103.9322429,25.008429105694457,,,163.99975502007513,20,0,0,2
2021-11,TAMPINES,EXECUTIVE,330,TAMPINES ST 32,04 TO 06,146,Maisonette,1995,73 years 02 months,755000,330 TAMPINES ST 32,1.3533561,103.9595315,35.250233393335094,583.0593195345905,,274.8683926310349,17,1,0,3
2021-11,TAMPINES,EXECUTIVE,937,TAMPINES AVE 5,01 TO 03,146,Maisonette,1988,65 years 11 months,780000,937 TAMPINES AVE 5,1.3472396,103.9416375,115.36084259554939,379.46513625797604,,256.88104234829075,8,1,0,5
2021-11,TAMPINES,5 ROOM,519D,TAMPINES CTRL 8,16 TO 18,108,DBSS,2014,91 years 08 months,800000,519D TAMPINES CTRL 8,1.3562078,103.939594,65.96262563202988,453.420229456795,,494.2939771206418,20,1,0,1
2021-11,TAMPINES,EXECUTIVE,739,TAMPINES ST 72,07 TO 09,140,Apartment,1997,74 years 11 months,803000,739 TAMPINES ST 72,1.3592279,103.9332099,113.76567514394414,,,290.75422200301784,16,0,0,1
2021-11,TAMPINES,5 ROOM,167A,SIMEI LANE,10 TO 12,107,DBSS,2011,88 years 04 months,808000,167A SIMEI LANE,1.3435657,103.959402,177.19978279785371,304.5346470375864,,,19,1,0,0
2021-11,TAMPINES,5 ROOM,515C,TAMPINES CTRL 7,10 TO 12,108,DBSS,2008,86 years 02 months,824000,515C TAMPINES CTRL 7,1.3569678,103.9389865,112.7360039690152,548.2673550142316,,400.06686018117637,15,1,0,1
2021-11,TAMPINES,EXECUTIVE,245,TAMPINES ST 21,07 TO 09,150,Maisonette,1984,62 years 02 months,880000,245 TAMPINES ST 21,1.3532084,103.9464898,50.7907595779536,384.6782518726224,187.40065002024028,255.89334416663257,18,1,3,6
2021-11,TAMPINES,EXECUTIVE,856E,TAMPINES ST 82,10 TO 12,149,Apartment,1995,73 years 01 month,912000,856E TAMPINES ST 82,1.3527644,103.9387061,177.134516468663,573.1920838597214,,382.67765710387624,17,1,0,4
2021-12,TAMPINES,3 ROOM,828,TAMPINES ST 81,01 TO 03,67,New Generation,1987,64 years 11 months,335000,828 TAMPINES ST 81,1.3489308,103.9345881,101.61237396470983,,,270.8631605088669,21,0,0,5
2021-12,TAMPINES,3 ROOM,204,TAMPINES ST 21,10 TO 12,60,Improved,1983,61 years 01 month,340000,204 TAMPINES ST 21,1.3521798,103.9516954,120.22425334111341,556.8803701452092,,117.977082920843,18,1,0,5
2021-12,TAMPINES,3 ROOM,417,TAMPINES ST 41,10 TO 12,69,Improved,1985,63 years,340000,417 TAMPINES ST 41,1.3587809,103.9472759,17.689254192947026,,,238.6625363506529,13,0,0,4
2021-12,TAMPINES,3 ROOM,204,TAMPINES ST 21,07 TO 09,60,Improved,1983,61 years,345000,204 TAMPINES ST 21,1.3521798,103.9516954,120.22425334111341,556.8803701452092,,117.977082920843,18,1,0,5
2021-12,TAMPINES,3 ROOM,139,SIMEI ST 1,04 TO 06,64,Simplified,1987,65 years,350000,139 SIMEI ST 1,1.3466835,103.9565613,68.90660750358393,,476.4991571497371,,15,0,1,0
2021-12,TAMPINES,3 ROOM,280,TAMPINES ST 22,07 TO 09,74,Model A,1984,61 years 08 months,350000,280 TAMPINES ST 22,1.3475352,103.9517028,149.60143700884146,,484.2934779018977,140.76506315762444,13,0,2,4
2021-12,TAMPINES,3 ROOM,408,TAMPINES ST 41,10 TO 12,69,Improved,1985,62 years 08 months,350000,408 TAMPINES ST 41,1.3587786,103.9452683,218.23835206937352,482.3073571765031,513.7209687063478,456.292045288758,11,1,1,4
2021-12,TAMPINES,3 ROOM,272,TAMPINES ST 22,10 TO 12,73,Model A,1984,61 years 09 months,355000,272 TAMPINES ST 22,1.3491594,103.9502815,109.0474436151334,,,136.0901841807164,11,0,0,4
2021-12,TAMPINES,3 ROOM,803,TAMPINES AVE 4,01 TO 03,67,New Generation,1984,62 years,358000,803 TAMPINES AVE 4,1.3451981,103.9376886,105.14426644660696,114.78002244402627,,342.024983417561,13,1,0,3
2021-12,TAMPINES,3 ROOM,269,TAMPINES ST 21,04 TO 06,75,Model A,1984,61 years 04 months,360000,269 TAMPINES ST 21,1.3507454,103.9480244,195.02957894813807,682.0266862189167,415.9625197397336,317.23326849284325,14,1,3,7
2021-12,TAMPINES,3 ROOM,276,TAMPINES ST 22,04 TO 06,74,Model A,1984,62 years 01 month,360000,276 TAMPINES ST 22,1.3474438,103.9506177,135.93597542732576,,539.4228549397099,174.25423675444964,12,0,1,4
2021-12,TAMPINES,3 ROOM,277,TAMPINES ST 22,07 TO 09,74,Model A,1985,62 years 03 months,360000,277 TAMPINES ST 22,1.3472782,103.9511935,166.61536906745016,,487.32025759773603,168.58062208277434,12,0,2,4
2021-12,TAMPINES,3 ROOM,221,TAMPINES ST 24,01 TO 03,73,Model A,1984,61 years 11 months,360000,221 TAMPINES ST 24,1.3551606,103.9523611,163.47326946987917,305.52606989237194,,414.4928979010407,22,1,0,6
2021-12,TAMPINES,3 ROOM,277,TAMPINES ST 22,01 TO 03,74,Model A,1985,62 years 03 months,365000,277 TAMPINES ST 22,1.3472782,103.9511935,166.61536906745016,,487.32025759773603,168.58062208277434,12,0,2,4
2021-12,TAMPINES,3 ROOM,107,TAMPINES ST 11,07 TO 09,74,Model A,1984,61 years 11 months,370000,107 TAMPINES ST 11,1.3483642,103.9481587,146.59895540883377,,,238.9187571552876,11,0,0,6
2021-12,TAMPINES,3 ROOM,281,TAMPINES ST 22,01 TO 03,84,Model A,1984,62 years 01 month,370000,281 TAMPINES ST 22,1.347177,103.9525872,236.3508062954185,449.61476927978,412.2879295113292,218.2408397492652,12,1,2,4
2021-12,TAMPINES,3 ROOM,287,TAMPINES ST 22,10 TO 12,74,Model A,1984,61 years 08 months,370000,287 TAMPINES ST 22,1.3491743,103.9542501,82.69558288816927,,,315.1484366172095,11,0,0,3
2021-12,TAMPINES,3 ROOM,433,TAMPINES ST 43,07 TO 09,64,Simplified,1987,64 years 09 months,370000,433 TAMPINES ST 43,1.3590405,103.9511326,68.69023704659982,546.4645231119872,,227.01945119808076,20,1,0,5
2021-12,TAMPINES,3 ROOM,467,TAMPINES ST 44,07 TO 09,74,Model A,1987,64 years 05 months,375000,467 TAMPINES ST 44,1.3599685,103.9546659,77.32840329558925,442.9648632548496,,164.96327195628933,21,1,0,1
2021-12,TAMPINES,3 ROOM,251,TAMPINES ST 21,04 TO 06,74,Model A,1985,62 years 01 month,380000,251 TAMPINES ST 21,1.3527554,103.9481192,64.05414285753552,569.8916353479664,371.02292678178196,174.56087333428997,15,1,3,7
2021-12,TAMPINES,3 ROOM,450,TAMPINES ST 42,07 TO 09,74,Model A,1985,62 years 02 months,380000,450 TAMPINES ST 42,1.3574213,103.9516613,93.13351777456771,402.9048673094758,,267.68197998192403,22,1,0,4
2021-12,TAMPINES,3 ROOM,284,TAMPINES ST 22,04 TO 06,78,Model A,1984,61 years 07 months,380000,284 TAMPINES ST 22,1.3491038,103.9526282,110.52040202841339,,,136.37942162203356,13,0,0,4
2021-12,TAMPINES,3 ROOM,879,TAMPINES AVE 8,10 TO 12,74,Model A,1988,65 years 09 months,385000,879 TAMPINES AVE 8,1.3521402,103.930768,121.0041834943435,,,205.88981692907342,24,0,0,2
2021-12,TAMPINES,3 ROOM,161,TAMPINES ST 12,04 TO 06,74,Model A,1984,61 years 10 months,390000,161 TAMPINES ST 12,1.3500008,103.9459783,237.57121319471915,604.4129080328868,308.57899951130133,209.22291427785672,13,1,3,6
2021-12,TAMPINES,3 ROOM,261,TAMPINES ST 21,01 TO 03,74,Model A,1984,61 years 09 months,390000,261 TAMPINES ST 21,1.3543035,103.9509655,53.29837675958458,483.9550421643395,,271.27187921032424,22,1,0,6
2021-12,TAMPINES,3 ROOM,929,TAMPINES ST 91,10 TO 12,73,Model A,1984,61 years 10 months,390000,929 TAMPINES ST 91,1.3463917,103.939614,159.3576217060341,138.59450834059066,,154.77673543770294,13,1,0,4
2021-12,TAMPINES,3 ROOM,237,TAMPINES ST 21,07 TO 09,73,Model A,1984,61 years 11 months,394000,237 TAMPINES ST 21,1.3554905,103.9472122,31.01124589150389,427.15216549168747,280.4939828577269,198.4338330176123,20,1,3,3
2021-12,TAMPINES,3 ROOM,280,TAMPINES ST 22,01 TO 03,84,Model A,1984,61 years 08 months,395000,280 TAMPINES ST 22,1.3475352,103.9517028,149.60143700884146,,484.2934779018977,140.76506315762444,13,0,2,4
2021-12,TAMPINES,3 ROOM,273,TAMPINES ST 22,10 TO 12,73,Model A,1984,61 years 08 months,395000,273 TAMPINES ST 22,1.3486872,103.9504503,82.80697088370603,,,111.22380417490106,9,0,0,4
